Código do domicilio,Ano de referência,Total de moradores,Código do entrevistador,Código do Núcleo PM,Condição no domicílio,Cônjuge de sexo diferente,Cônjuge do mesmo sexo,Total de filhos ou enteados,Cônjuge no domicílio,Filhos ou enteados no domicílio,Arranjo familiar,Sexo do responsável,Total de homens no domicíio,Total de mulheres no domicílio,Idade do responsável,Cor ou Raça do responsável,Relação do responsável com a APM,Total de alunos Passos Mágicos,Total de bolsistas,Total bolsistas Decisão,Total bolsistas João Paulo II,Total bolsistas Einstein,Total bosistas FIAP,Total bolsistas UNISA,Total bolsistas Estácio,Total bolsistas Outros,Total de inativos Passos Mágicos,Total PIT,Total PO,Total PD,Total trabalhadores infantis,Total FFT,Total FT,Total desempregados de longo prazo,Total trabalhadores formais,Total trabalhadores informais,Privação trabalho formal,Valor total rendas do trabalho,Total indivíduos BPC/LOAS,Valor total BPC/LOAS,Total indivíduos Bolsa Família,Valor total Bolsa Família,Total indivíduos Outros Programas,Valor total Outros Programas,Total indivíduos Aposentadoria,Valor total Aposentadoria,Total indivíduos Seguro desemprego,Valor total Seguro desemprego,Total indivíduos Pensão ou mesada,Valor total Pensão ou mesada,Total indivíduos Aluguel,Valor total Aluguel,Valor total Rendas Programas Sociais,Valor total Outras Rendas,Valor Renda total do domicílio,Origem da renda,Renda per capita,Renda per capita em faixas,Renda total em faixas,Linhas pobreza,Tipo do domicílio,Material predominante do piso,Quantos cômodos?,Quantos dormitórios?,Disponibilidade de água encanada,Quantos banheiros exclusivos?,Quantos banheiros compartilhados?,Forma de escoamento do esgoto?,Origem da energia elétrica?,Combustível usado para cozinhar?,Caracterize a propriedade do domicílio,Quantos moradores possuem telefone celular?,Possui telefone fixo?,Tem geladeira ou freezer?,Tem televisor?,Tem computador?,Tem acesso à internet?,Tem internet via celular?,Tem automóvel?
2020M1000,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,2,2,37,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,0,2,1,não,3136,0,0,1,130,0,0,0,0,0,0,0,0,0,0,130,0,3266,trabalho e programas sociais,816.5,"R$ 557,01 a R$ 836,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",6,3,Canalizada só na propriedade ou terreno,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido de outra forma,3,Não,Sim,"Sim, somente de tubo",Não,Não,Sim,Não
2020M1002,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,3,1,41,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,1,0,0,0,1,0,0,0,1,3,2,0,0,1,2,0,1,0,não,2613,0,0,0,0,1,600,0,0,0,0,0,0,0,0,600,0,3213,trabalho e programas sociais,803.25,"R$ 557,01 a R$ 836,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",6,3,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,3,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1004,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,2,1,52,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,1,não,1568,0,0,1,269,0,0,0,0,0,0,0,0,0,0,269,0,1837,trabalho e programas sociais,612.3333333333334,"R$ 557,01 a R$ 836,00","R$ 1.569,00 a R$ 2.090,00 [2 SM]",PSE2020,Casa,"Cerâmica, lajota ou pedra",3,1,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Não,Sim,Sim
2020M1005,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,1,3,46,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,1,1,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,2,privação de trabalho formal,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,renda do trabalho,522.5,"R$ 278,01 a R$ 557,00","R$ 1.569,00 a R$ 2.090,00 [2 SM]",PSE2020,Casa,"Cerâmica, lajota ou pedra",8,3,Canalizada em pelo menos um cômodo,3,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1007,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,3,2,36,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,2,0,não,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5226,renda do trabalho,1045.2,"R$ 836,01 a R$ 1.115,00","R$ 5.226,00 a R$ 7.315,00 [7 SM]",EG,Casa,Cimento,4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1010,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,3,39,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,privação de trabalho formal,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,renda do trabalho,392.0,"R$ 278,01 a R$ 557,00","R$ 1.046,00 a R$ 1.568,00 [1,5 SM]",PSE2020,Casa,Cimento,6,3,Canalizada em pelo menos um cômodo,2,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,2,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1012,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,2,3,32,Parda,Responsável por aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,0,não,1568,0,0,0,0,0,0,0,0,0,0,1,300,0,0,0,300,1868,trabaho e outras rendas,373.6,"R$ 278,01 a R$ 557,00","R$ 1.569,00 a R$ 2.090,00 [2 SM]",PSE2020,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,2,Não,Sim,"Sim, somente de tubo",Não,Não,Sim,Sim
2020M1014,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,2,2,45,Preta,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,0,3,0,não,7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838,renda do trabalho,1959.5,"R$ 1.952,01 a R$ 2.231,00","R$ 7.316,00 a R$ 10.450,00 [10SM]",acima SP,Casa,"Cerâmica, lajota ou pedra",5,3,Canalizada em pelo menos um cômodo,2,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,4,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1015,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,3,1,36,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,não,2613,0,0,1,134,1,600,1,1045,0,0,0,0,0,0,1779,0,4392,trabalho e programas sociais,1098.0,"R$ 836,01 a R$ 1.115,00","R$ 4.181,00 a R$ 5.225,00 [5 SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,3,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,3,Não,Sim,"Sim, de tela fina e de tubo",Sim,Sim,Sim,Sim
2020M1016,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,2,3,60,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,2,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,privação de trabalho formal,3136,0,0,0,0,0,0,2,2090,0,0,0,0,0,0,2090,0,5226,trabalho e programas sociais,1045.2,"R$ 836,01 a R$ 1.115,00","R$ 5.226,00 a R$ 7.315,00 [7 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada só na propriedade ou terreno,1,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,2,Sim,Sim,"Sim, de tela fina e de tubo",Não,Sim,Não,Sim
2020M1017,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,0,4,41,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,1,privação de trabalho formal,1044,0,0,1,160,1,1200,0,0,0,0,0,0,0,0,1360,0,2404,trabalho e programas sociais,601.0,"R$ 557,01 a R$ 836,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",PSE2020,Casa,"Cerâmica, lajota ou pedra",3,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido de outra forma,3,Não,Sim,"Sim, somente de tubo",Não,Não,Não,Sim
2020M1018,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,2,40,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,não,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,renda do trabalho,871.0,"R$ 836,01 a R$ 1.115,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,3,Canalizada só na propriedade ou terreno,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1019,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,0,0,2,Sem Cônjuge,Com filhos,Monoparental,Mulher,0,3,38,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,privação de trabalho formal,2613,0,0,1,0,0,0,0,0,0,0,1,500,0,0,0,500,3113,trabaho e outras rendas,1037.6666666666667,"R$ 836,01 a R$ 1.115,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,2,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Não,Sim,Sim
2020M1020,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,3,2,45,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,2,1,não,3135,0,0,1,205,1,1200,0,0,0,0,0,0,0,0,1405,0,4540,trabalho e programas sociais,908.0,"R$ 836,01 a R$ 1.115,00","R$ 4.181,00 a R$ 5.225,00 [5 SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,3,Canalizada em pelo menos um cômodo,2,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,4,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1021,2020,6,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,3,3,54,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,1,0,2,privação de trabalho formal,1568,0,0,0,0,0,0,1,5000,0,0,0,0,1,800,5000,800,7368,trabalho e programas sociais e outras rendas,1228.0,"R$ 1.115,01 a R$ 1.394,00","R$ 7.316,00 a R$ 10.450,00 [10SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,2,Não canalizada,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,2,Sim,Sim,"Sim, somente de tubo",Não,Não,Sim,Sim
2020M1022,2020,6,Simone,Centro,Pessoa responsável pelo domicílio,0,0,4,Sem Cônjuge,Com filhos,Monoparental,Mulher,3,3,29,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,1,1,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,1,privação de trabalho formal,1044,0,0,1,230,2,2400,0,0,0,0,1,210,0,0,2630,210,3884,trabalho e programas sociais e outras rendas,647.3333333333334,"R$ 557,01 a R$ 836,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",PSE2020,Casa,Cimento,2,1,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido de outra forma,2,Não,Sim,Não,Não,Não,Sim,Não
2020M1023,2020,6,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,3,3,35,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,5,2,0,0,3,2,0,2,1,não,4704,0,0,0,0,1,600,0,0,0,0,0,0,0,0,600,0,5304,trabalho e programas sociais,884.0,"R$ 836,01 a R$ 1.115,00","R$ 5.226,00 a R$ 7.315,00 [7 SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,2,Canalizada em pelo menos um cômodo,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,5,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Não,Sim,Sim
2020M1027,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,3,1,41,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,privação de trabalho formal,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,renda do trabalho,1176.0,"R$ 1.115,01 a R$ 1.394,00","R$ 4.181,00 a R$ 5.225,00 [5 SM]",EG,Casa,"Cerâmica, lajota ou pedra",2,1,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,4,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1028,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,3,1,41,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,2,0,não,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,renda do trabalho,653.25,"R$ 557,01 a R$ 836,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",PSE2020,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,3,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1029,2020,2,Simone,Centro,Pessoa responsável pelo domicílio,0,0,1,Sem Cônjuge,Com filhos,Monoparental,Mulher,0,2,37,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,não,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,renda do trabalho,784.0,"R$ 557,01 a R$ 836,00","R$ 1.046,00 a R$ 1.568,00 [1,5 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido de outra forma,2,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Não
2020M1031,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,2,44,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,privação de trabalho formal,3135,0,0,0,0,1,1200,0,0,0,0,0,0,0,0,1200,0,4335,trabalho e programas sociais,1445.0,"R$ 1.394,01 a R$ 1.673,00","R$ 4.181,00 a R$ 5.225,00 [5 SM]",SP,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Alugado,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1035,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Mulher,3,2,46,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,3,privação de trabalho formal,4181,0,0,1,87,1,1200,0,0,0,0,0,0,1,500,1287,500,5968,trabalho e programas sociais e outras rendas,1193.6,"R$ 1.115,01 a R$ 1.394,00","R$ 5.226,00 a R$ 7.315,00 [7 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,5,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1036,2020,2,Simone,Centro,Pessoa responsável pelo domicílio,0,0,1,Sem Cônjuge,Com filhos,Monoparental,Mulher,0,2,32,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,privação de trabalho formal,1568,0,0,0,0,0,0,0,0,0,0,1,2100,0,0,0,2100,3668,trabaho e outras rendas,1834.0,"R$ 1.673,01 a R$ 1.952,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",SP,Casa,"Cerâmica, lajota ou pedra",3,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,1,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Sim,Sim
2020M1037,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,0,0,2,Sem Cônjuge,Com filhos,Monoparental,Mulher,2,1,44,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,não,1568,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,500,2068,trabaho e outras rendas,689.3333333333334,"R$ 557,01 a R$ 836,00","R$ 1.569,00 a R$ 2.090,00 [2 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Não,Não
2020M1038,2020,4,Simone,Centro,Pessoa responsável pelo domicílio,1,0,2,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,3,52,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,1,1,1,não,3136,0,0,0,0,1,600,0,0,0,0,0,0,0,0,600,0,3736,trabalho e programas sociais,934.0,"R$ 836,01 a R$ 1.115,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",3,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,4,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Não,Não,Não
2020M1039,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,2,46,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,privação de trabalho formal,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,renda do trabalho,1045.3333333333333,"R$ 836,01 a R$ 1.115,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",3,1,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Alugado,3,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Sim,Não,Não
2020M1040,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,2,53,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,privação de trabalho formal,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,renda do trabalho,871.0,"R$ 836,01 a R$ 1.115,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",EG,Casa,"Cerâmica, lajota ou pedra",5,3,Canalizada em pelo menos um cômodo,1,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,2,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Sim,Não,Sim
2020M1041,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,3,2,36,Branca,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,não,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,renda do trabalho,313.6,"R$ 278,01 a R$ 557,00","R$ 1.046,00 a R$ 1.568,00 [1,5 SM]",pobreza,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,2,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Não,Sim
2020M1042,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,2,55,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,1,não,2613,0,0,0,0,0,0,0,0,0,0,0,0,1,400,0,400,3013,trabaho e outras rendas,1004.3333333333334,"R$ 836,01 a R$ 1.115,00","R$ 2.091,00 a R$ 3.135,00 [3 SM]",EG,Casa,"Cerâmica, lajota ou pedra",6,3,Canalizada em pelo menos um cômodo,2,0,Fossa não ligada à rede,Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,3,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Sim,Sim,Sim
2020M1043,2020,5,Simone,Centro,Pessoa responsável pelo domicílio,1,0,3,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,1,4,35,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,privação de trabalho formal,2613,0,0,1,171,2,1200,0,0,0,0,0,0,0,0,1371,0,3984,trabalho e programas sociais,796.8,"R$ 557,01 a R$ 836,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",3,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Cedido por familiar,2,Não,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Não,Sim,Não,Sim
2020M1044,2020,3,Simone,Centro,Pessoa responsável pelo domicílio,1,0,1,Com Cônjuge,Com filhos,União ou casamento sexo diferente,Homem,2,1,35,Parda,Pai ou mãe de aluno(a) ativo (atualmente cursando),1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,privação de trabalho formal,3136,0,0,1,180,1,600,0,0,0,0,0,0,0,0,780,0,3916,trabalho e programas sociais,1305.3333333333333,"R$ 1.115,01 a R$ 1.394,00","R$ 3.136,00 a R$ 4.180,00 [4 SM]",EG,Casa,"Cerâmica, lajota ou pedra",4,2,Canalizada em pelo menos um cômodo,1,0,"Rede geral, rede pluvial ou fossa ligada à rede",Utiliza ao menos uma fonte de energia elétrica,Gás de botijão,Próprio de algum morador - já pago,2,Sim,Sim,"Sim, somente de tela fina (LED, LCD ou plasma)",Sim,Sim,Não,Não
